cui,Name,D1y TO,D1y BS,D1y Tdebt,GMtoTO,ROA,DRN dys,FA%,CRLiq%,TDtoEBITDA,DEF
1313,company_1313,1.068303234,-0.992064336,-0.275464857,-1.275602962,-0.417256855,-0.558088526,-0.326677726,-0.641101563,-0.385493784,0
1314,company_1314,-0.074137585,-0.067681229,-0.28155291,2.14599737,-0.536484038,-1.705023667,1.856681424,-1.09823714,-0.245383489,0
1315,company_1315,0.382838742,-1.344210281,-0.284714014,-0.941788296,-0.774938405,-0.152494773,0.001680779,0.233893024,-0.338790352,0
1316,company_1316,-0.074137585,-1.432246767,-0.291153301,0.310016704,2.444195548,0.641010171,-1.419706719,2.880260693,-0.8525281,0
1317,company_1317,-0.531113913,1.384920795,-0.279211351,-1.275602962,-0.894165588,0.245362859,-1.100344338,-0.463266005,1.109016028,0
1318,company_1318,-0.028439953,0.0643735,-0.25076141,-0.148978463,-1.013392772,-0.366895831,0.330039283,-0.417443346,-0.245383489,0
1319,company_1319,0.245745844,-0.243754202,-0.291153301,1.14455337,-1.132619955,-1.120615012,-0.753993587,-0.142507391,-0.8525281,0
1320,company_1320,-1.216578405,0.152409986,3.74803584,-1.025241962,-0.417256855,-0.392314513,1.117200081,1.558386077,-0.338790352,0
1321,company_1321,-0.48541628,0.020355257,-0.291153301,-0.190705296,1.13269653,-0.438731236,0.298552851,1.105614564,-0.8525281,0
1322,company_1322,-0.439718648,-0.287772445,-0.291153301,-0.816607796,1.013469347,0.655377252,-1.311753238,2.880260693,-0.8525281,0
1323,company_1323,-0.713904444,-0.683936634,-0.279913819,0.310016704,-0.774938405,2.277752264,-0.101774641,-0.428353503,1.155719459,0
1324,company_1324,-0.256928116,2.617431603,-0.265513231,1.01937287,-1.132619955,2.4788914,1.856681424,-0.922583613,1.482643481,0
1325,company_1325,-0.211230484,-0.287772445,-0.279211351,-0.774880962,-0.894165588,-0.566929807,0.572934615,-0.429444519,0.501871417,0
1326,company_1326,0.382838742,-0.243754202,-0.277689338,-1.150422462,-0.536484038,0.084009486,-0.538086626,-0.278884353,0.59527828,0
1327,company_1327,0.382838742,-0.023662986,-0.282489533,1.311460703,1.013469347,2.4788914,1.737932595,-0.662921877,-0.478900647,0
1328,company_1328,-0.074137585,-0.331790688,-0.278977195,-0.315885796,0.41733343,0.369140789,0.626911355,0.18916138,-0.525604079,0
1329,company_1329,1.708070093,2.617431603,-0.109214173,-0.607973629,0.059651879,-0.495094401,-0.250210677,-0.303977714,-0.058569763,0
1330,company_1330,0.200048211,1.472957281,-0.279679663,-0.983515129,0.536560613,-0.590138169,-0.744997464,-0.367256624,-0.712417805,0
1331,company_1331,0.83981507,-1.432246767,-0.281904144,-0.482793129,-1.132619955,-1.029991884,1.216157438,-1.030594166,0.782092006,1
1332,company_1332,0.01725768,-0.111699473,-0.278157649,1.228007037,0.894242163,-0.015454922,-0.542584687,-0.548365229,-0.759121237,0
1333,company_1333,2.439232217,-0.155717716,-0.281904144,1.14455337,-1.013392772,-1.59362353,0.694382281,-1.09823714,0.174947395,0
1334,company_1334,0.154350579,-0.199735959,-0.291153301,-1.192149296,-0.059575304,-0.083974848,-0.601059489,-0.110867936,-0.8525281,0
1335,company_1335,0.657024539,0.812683634,-0.276167324,0.51865087,0.77501498,-0.311637826,0.748359021,0.203344584,-0.432197216,0
1336,company_1336,0.519931641,-0.287772445,-0.283894469,-0.983515129,0.77501498,-0.552562726,0.545946244,1.546384904,-0.665714374,0
1337,company_1337,-0.302625749,0.108391743,-0.278977195,-1.025241962,0.77501498,-0.069607767,-1.487177645,-0.371620687,-0.338790352,0
1338,company_1338,-0.942392608,-0.023662986,-0.291153301,-0.816607796,0.298106246,1.077548407,0.127626506,2.880260693,-0.8525281,0
1339,company_1339,1.022605601,-0.199735959,-0.278860117,0.351743537,-1.132619955,-1.705023667,0.222085802,-1.008773853,2.846383684,1
1340,company_1340,1.1596985,-0.067681229,-0.283777391,0.143109371,1.13269653,0.361404668,1.018242723,0.521921167,-0.759121237,0
1341,company_1341,-0.668206811,-0.375808931,-0.27757226,0.059655704,-0.417256855,-1.705023667,0.905791181,-0.688015238,0.081540532,0
1342,company_1342,-0.80529971,-0.375808931,-0.275816091,-0.983515129,-1.013392772,0.482972278,-0.146755258,-0.343254279,1.669457207,1
1343,company_1343,-0.942392608,0.284464716,-0.271718362,-0.858334629,-0.417256855,0.541545763,-1.203799757,-0.152326532,-0.198680058,0
1344,company_1344,-0.394021015,-0.992064336,-0.271015895,0.017928871,-0.536484038,0.026541161,-0.452623453,-0.420716393,-0.385493784,0
1345,company_1345,-0.668206811,0.284464716,3.74803584,0.101382537,2.444195548,0.832202867,-0.623549798,0.046238324,-0.8525281,0
1346,company_1346,-0.668206811,-0.77197312,-0.282489533,-0.566246796,-0.059575304,0.366930469,-1.410710596,0.076786764,-0.759121237,0
1347,company_1347,-0.028439953,-0.419827175,-0.278625961,-0.941788296,0.178879063,-0.340371988,0.626911355,-0.553820308,0.408464553,0
1348,company_1348,-0.256928116,0.372501202,-0.265044919,-0.900061462,0.655787797,-0.246433381,0.186101308,-0.544001167,-0.572307511,0
1349,company_1349,0.382838742,-0.463845418,-0.275816091,0.560377704,-0.417256855,1.664388414,1.856681424,0.222982867,0.501871417,0
1350,company_1350,-1.353671303,-0.551881904,-0.281669988,0.76901187,-1.132619955,2.113083411,-0.164747504,0.70630282,1.902974365,0
1351,company_1351,2.439232217,0.152409986,-0.266332777,-0.190705296,0.77501498,0.952665316,-0.610055613,0.087696921,-0.8525281,0
1352,company_1352,-0.850997343,0.020355257,-0.279328429,1.478368037,0.77501498,-1.705023667,1.139690389,-0.600733983,-0.619010942,0
1353,company_1353,-0.348323382,0.0643735,-0.271601284,-0.399339463,-0.536484038,-0.268536583,1.058725278,-0.558184371,0.501871417,0
1354,company_1354,0.428536375,-0.199735959,-0.274645311,-0.232432129,-1.132619955,0.673059814,0.7978377,-0.317069902,0.408464553,0
1355,company_1355,-0.576811546,-1.036082579,-0.282723689,-0.441066296,-0.774938405,-0.170177335,0.451486949,-0.420716393,-0.338790352,0
1356,company_1356,-0.439718648,0.372501202,-0.277103948,-1.108695629,-0.417256855,-0.275167543,-0.362662219,-0.683651176,1.249126323,0
1357,company_1357,0.154350579,-0.904027849,-0.291153301,2.14599737,-0.536484038,-0.737124461,1.856681424,2.880260693,-0.8525281,0
1358,company_1358,1.433884296,0.416519445,-0.279562585,-1.192149296,-0.655711222,0.402295592,-0.619051736,-0.599642967,1.295829754,0
1359,company_1359,-0.48541628,-0.419827175,-0.277455182,0.226563037,-1.013392772,0.12821589,1.126196204,-0.799298839,0.922202301,0
1360,company_1360,-0.576811546,1.076793093,-0.258956866,-0.274158963,-0.655711222,-0.264115942,0.914787304,-0.792752745,0.548574848,0
1361,company_1361,-0.576811546,-0.77197312,-0.291153301,-0.190705296,1.371150897,0.13595201,-0.812468389,2.062435328,-0.8525281,0
1362,company_1362,0.01725768,0.0643735,-0.278040571,-1.066968796,-0.178802488,-0.61113621,0.406506332,-0.911673456,0.174947395,0
1363,company_1363,0.474234008,1.516975524,0.046616573,-0.733154129,1.251923714,-0.831063068,0.892296995,-0.303977714,-0.572307511,0
1364,company_1364,0.200048211,0.636610661,-0.279913819,0.935919204,-0.298029671,-0.770279263,-0.295191294,-0.61928125,0.128243964,0
1365,company_1365,-0.988090241,-0.463845418,-0.263991218,-1.275602962,-0.774938405,-0.296165585,-1.514166015,0.442277021,0.641981712,0
1366,company_1366,-0.531113913,0.108391743,-0.283543235,-1.025241962,2.444195548,-0.258590142,-0.236716492,0.632113752,-0.805824669,0
1367,company_1367,-0.394021015,-1.124119065,-0.280616286,2.02081687,-1.132619955,-1.431164997,1.856681424,-1.09823714,2.837042998,1
1368,company_1368,-0.48541628,-1.080100822,-0.281084598,0.64383137,-1.013392772,-0.678550976,1.072219464,-0.757840243,0.081540532,0
1369,company_1369,1.251093765,0.592592418,-0.281084598,0.059655704,1.609605264,-0.7249677,-0.31318354,-0.402169126,-0.478900647,0
1370,company_1370,0.245745844,0.240446473,0.285104349,-0.274158963,-0.298029671,-0.029822003,0.707876466,-0.712017584,1.622753776,0
1371,company_1371,0.108652946,0.636610661,-0.271250051,-1.025241962,-0.655711222,-0.569140127,0.060155581,-0.749112117,0.782092006,0
1372,company_1372,-1.125183139,-1.212155551,-0.291153301,1.186280203,-0.417256855,-0.736019301,1.856681424,-0.661830862,-0.8525281,0
1373,company_1373,-0.713904444,0.724647147,-0.283894469,0.685558204,1.609605264,1.212377937,-0.987892796,1.636939207,-0.712417805,0
1374,company_1374,-0.211230484,0.592592418,-0.287640963,-1.150422462,1.848059631,-0.098341929,-1.437698966,2.880260693,-0.8525281,0
1375,company_1375,-1.30797367,-0.727954877,-0.291153301,0.560377704,0.894242163,2.4788914,-1.050865659,2.880260693,-0.8525281,0
1376,company_1376,-1.582159467,-1.432246767,-0.281435832,-0.023797963,-1.013392772,0.548176724,0.433494702,-0.410897252,0.361761122,0
1377,company_1377,0.154350579,-0.463845418,-0.283192001,-0.274158963,1.371150897,-0.041978764,0.869806687,-0.666194924,-0.665714374,0
1378,company_1378,1.296791398,0.724647147,-0.280265052,0.017928871,1.728832448,-0.082869688,-0.250210677,-0.428353503,-0.619010942,0
1379,company_1379,0.33714111,0.284464716,-0.276869792,-0.482793129,-0.774938405,0.108323008,0.788841576,-0.741475007,0.968905733,0
1380,company_1380,0.382838742,2.133230928,-0.288577587,2.14599737,1.609605264,-0.637660053,-0.727005217,-0.546183198,-0.805824669,0
1381,company_1381,1.342489031,-0.77197312,-0.285884794,0.560377704,-0.178802488,2.4788914,1.382585721,2.880260693,-0.151976626,0
1382,company_1382,-1.033787874,-0.815991363,-0.28670434,-0.774880962,0.894242163,0.476341318,-0.641542045,-0.524362884,-0.385493784,0
1383,company_1383,-0.028439953,-0.023662986,-0.27757226,2.14599737,1.13269653,1.004607841,-0.128763011,0.174978176,-0.525604079,0
1384,company_1384,-0.394021015,0.19642823,-0.283192001,-1.275602962,-0.536484038,-0.950420358,0.334537345,-0.83966642,-0.619010942,0
1385,company_1385,0.702722172,1.472957281,-0.285182326,0.51865087,-1.013392772,-1.705023667,-0.884437377,-0.661830862,-0.759121237,0
1386,company_1386,0.657024539,0.856701877,-0.276050246,-1.108695629,-0.536484038,-0.334846188,0.856312502,-0.804753918,1.576050344,0
1387,company_1387,-0.713904444,-0.551881904,-0.282489533,2.14599737,-0.655711222,-0.569140127,1.856681424,-0.183965987,-0.058569763,0
1388,company_1388,-0.074137585,-0.77197312,-0.275581935,-0.107251629,-0.774938405,1.043288444,-0.574071119,1.292178248,0.31505769,0
1389,company_1389,1.936558257,1.428939038,-0.273240376,-1.108695629,-0.417256855,0.277412502,-0.879939315,-0.602916014,1.76286407,0
1390,company_1390,2.439232217,-1.080100822,3.74803584,-0.607973629,-1.132619955,-0.527144044,1.094709772,-0.053044104,1.249126323,1
1391,company_1391,-1.353671303,-0.155717716,-0.275816091,-1.275602962,-0.417256855,-0.265221102,-0.349168034,-0.17305583,1.249126323,0
1392,company_1392,2.439232217,2.617431603,3.74803584,-1.150422462,1.13269653,-0.418838355,-1.514166015,0.451005147,-0.759121237,0
1393,company_1393,-0.896694975,-0.111699473,-0.277221026,0.76901187,-0.298029671,2.4788914,0.730366774,2.880260693,-0.058569763,0
1394,company_1394,-0.074137585,0.636610661,-0.258488554,1.102826537,-0.774938405,-0.427679636,0.734864836,-0.538546088,0.268354259,0
1395,company_1395,-0.622509179,-0.727954877,-0.28155291,2.104270536,-0.894165588,-1.705023667,1.856681424,-1.09823714,2.846383684,1
1396,company_1396,1.296791398,0.768665391,-0.271367129,0.101382537,0.41733343,1.349417789,1.03623497,-0.152326532,-0.432197216,0
1397,company_1397,-0.439718648,1.120811336,-0.272772064,0.059655704,-0.655711222,0.641010171,-1.514166015,-0.421807409,0.922202301,0
1398,company_1398,-0.165532851,-0.507863661,-0.257083619,1.353187537,-0.417256855,2.4788914,-0.110770764,0.26771451,-0.385493784,0
1399,company_1399,-0.211230484,0.856701877,-0.211306142,-0.774880962,0.655787797,0.033172122,-0.65503623,0.347358656,-0.432197216,0
1400,company_1400,-0.074137585,-0.375808931,-0.286587262,-0.858334629,0.41733343,-0.287324304,-1.469185398,-0.207968333,-0.805824669,0
1401,company_1401,-0.48541628,-0.595900147,-0.278508883,-1.275602962,-0.655711222,-0.524933723,-0.852950945,-0.471994131,1.202422891,0
1402,company_1402,1.570977195,0.548574175,-0.269142648,-0.190705296,0.536560613,0.364720149,0.00617884,2.880260693,-0.432197216,1
1403,company_1403,-1.033787874,0.592592418,-0.25415667,0.977646037,-0.298029671,2.4788914,1.477045017,-0.936766817,0.782092006,1
1404,company_1404,-0.028439953,-1.432246767,-0.274879467,-0.900061462,1.13269653,-0.450887997,-1.145324955,-0.205786301,-0.432197216,0
1405,company_1405,-1.30797367,0.240446473,-0.274176999,1.26973387,0.298106246,0.837728667,1.652469423,-0.450173817,-0.525604079,0
1406,company_1406,-0.576811546,0.108391743,-0.191871203,-0.441066296,1.251923714,-0.10718321,0.150116815,-0.204695286,-0.712417805,0
1407,company_1407,-0.028439953,-0.111699473,-0.2821383,0.310016704,0.536560613,-0.564719487,-0.052295962,0.176069192,-0.525604079,0
1408,company_1408,-0.028439953,-0.727954877,-0.284128625,-0.649700463,-0.417256855,-0.98025968,1.836889953,-0.877851969,-0.058569763,0
1409,company_1409,-0.576811546,-1.256173795,-0.282255378,-1.275602962,-1.013392772,-0.764753463,-0.587565304,0.730305165,-0.151976626,0
1410,company_1410,-0.622509179,-0.904027849,-0.291153301,-1.108695629,-0.655711222,-0.786856665,-0.488607947,-0.689106254,-0.8525281,0
1411,company_1411,-0.394021015,-0.419827175,-0.275933168,-1.066968796,-1.013392772,-0.066292286,0.163611,-0.748021102,1.669457207,0
1412,company_1412,0.062955313,-0.067681229,-0.259776412,-0.482793129,-0.536484038,-0.569140127,-0.924919932,-0.480722256,-0.011866331,0
1413,company_1413,-0.028439953,-0.63991839,-0.280030897,2.14599737,-0.894165588,-1.705023667,1.856681424,-1.09823714,2.276601818,1
1414,company_1414,-0.942392608,-0.683936634,-0.271484207,-0.441066296,1.13269653,-0.492884081,0.433494702,0.302627013,-0.712417805,0
1415,company_1415,1.388186663,-0.63991839,-0.291153301,-1.066968796,1.013469347,-0.11712965,-1.28926293,2.880260693,-0.8525281,0
1416,company_1416,1.022605601,-0.067681229,-0.291153301,1.01937287,2.444195548,0.62332761,0.545946244,1.557295061,-0.8525281,0
1417,company_1417,-0.439718648,0.592592418,-0.108980017,2.14599737,1.13269653,2.4788914,-0.857449006,0.222982867,-0.385493784,0
1418,company_1418,-0.028439953,0.328482959,-0.268674336,1.561821703,0.059651879,-0.815590827,1.004748538,-0.818937122,-0.432197216,0
1419,company_1419,-0.302625749,-0.023662986,-0.276284402,-0.774880962,0.655787797,-0.348108109,0.64040554,0.422638739,-0.619010942,0
1420,company_1420,-0.713904444,0.548574175,3.74803584,-1.025241962,-0.655711222,0.792417103,0.078147828,1.474377869,0.268354259,0
1421,company_1421,1.1596985,-0.331790688,-0.279445507,-0.357612629,-0.536484038,-0.351423589,1.638975238,-0.61928125,0.081540532,0
1422,company_1422,0.976907968,0.592592418,-0.277338104,-0.691427296,-0.655711222,0.25641446,0.285058666,-0.746930086,1.529346912,0
1423,company_1423,0.794117437,1.384920795,-0.272186674,2.104270536,2.444195548,-0.191175376,0.950771798,-0.701107427,-0.572307511,0
1424,company_1424,0.245745844,1.605012011,-0.205569323,-0.148978463,-0.178802488,0.427714274,0.905791181,-0.365074593,0.221650827,0
1425,company_1425,-0.074137585,-0.727954877,-0.281318754,1.102826537,0.059651879,0.268571221,1.423068276,-0.65201172,-0.058569763,0
1426,company_1426,0.382838742,-0.63991839,-0.278508883,0.184836204,-0.536484038,0.074063045,1.112702019,-0.147962469,-0.105273194,0
1427,company_1427,1.296791398,0.724647147,-0.280030897,-0.232432129,0.894242163,0.584647007,-0.722507155,0.400818425,-0.525604079,0
1428,company_1428,-1.582159467,-1.212155551,-0.289982522,-1.066968796,-0.417256855,-0.73270382,-1.464687336,-0.550547261,-0.805824669,0
1429,company_1429,0.33714111,-0.243754202,-0.290802068,-0.941788296,0.536560613,-0.158020574,0.055657519,-0.827665247,-0.8525281,0
1430,company_1430,0.108652946,0.328482959,-0.270196349,-0.649700463,-0.178802488,0.190104855,-1.356733855,-0.177419893,-0.619010942,0
1431,company_1431,-0.439718648,-0.419827175,-0.283426157,-0.858334629,-0.417256855,-0.158020574,-0.241214553,-0.333435138,0.034837101,0
1432,company_1432,0.154350579,-0.331790688,-0.291153301,-0.816607796,1.967286815,-0.305006866,-1.050865659,-0.252699976,-0.8525281,0
1433,company_1433,-1.033787874,-0.683936634,-0.277221026,1.77045587,-1.132619955,2.4788914,1.027238847,-0.495996476,2.846383684,1
1434,company_1434,0.931210336,-0.375808931,-0.28155291,0.226563037,0.536560613,-1.321754148,-1.514166015,-0.402169126,-0.665714374,0
1435,company_1435,-1.6278571,2.617431603,-0.276284402,1.061099704,-1.132619955,-1.672089896,-1.257776498,-0.488359366,2.60352584,1
1436,company_1436,-0.668206811,0.944738363,-0.278157649,-0.858334629,-0.655711222,-0.192280536,-0.44362733,-0.447991785,0.31505769,0
1437,company_1437,0.428536375,0.0643735,-0.291153301,2.14599737,-1.132619955,-1.705023667,1.818897706,-1.09823714,-0.8525281,0
1438,company_1438,1.205396132,0.152409986,-0.205452245,0.76901187,0.77501498,-0.901793314,-0.376156404,-0.363983577,-0.525604079,0
1439,company_1439,0.657024539,-0.375808931,-0.286587262,-0.482793129,2.324968365,-0.261905622,-1.34323967,0.208799663,-0.8525281,0
1440,company_1440,0.565629273,0.416519445,-0.291153301,1.26973387,0.655787797,-0.439836397,0.267066419,0.206617631,-0.8525281,0
1441,company_1441,-0.256928116,-0.287772445,-0.280499208,-0.482793129,1.013469347,0.343722107,-0.574071119,-0.305068729,-0.572307511,0
1442,company_1442,-1.262276037,-0.948046092,-0.282021222,-0.107251629,-1.013392772,-1.247708422,1.856681424,-1.09823714,-0.665714374,0
1443,company_1443,-0.165532851,-0.199735959,-0.291153301,2.14599737,-1.132619955,-1.413482435,-1.280266806,0.380089127,-0.8525281,0
1444,company_1444,-1.033787874,-0.331790688,-0.265864465,-0.190705296,-0.655711222,-0.508356322,-0.28619517,0.57428992,-0.151976626,0
1445,company_1445,0.062955313,-0.595900147,-0.280265052,0.143109371,-0.655711222,0.183473894,1.607488806,-0.740383992,0.922202301,1
1446,company_1446,-1.719252365,-1.432246767,-0.260947191,1.14455337,-1.132619955,-0.713916099,1.856681424,-1.09823714,2.846383684,1
1447,company_1447,-1.719252365,0.372501202,-0.187422241,-0.065524796,0.178879063,1.558293046,-0.610055613,0.36154186,-0.245383489,0
1448,company_1448,1.296791398,-0.683936634,-0.279796741,-0.524519963,-1.013392772,2.237966501,-0.101774641,2.496659575,0.034837101,0
1449,company_1449,-0.713904444,-1.212155551,-0.286938495,0.560377704,1.490378081,0.106112688,0.384016023,0.060421528,-0.805824669,0
1450,company_1450,-1.719252365,-0.199735959,-0.273942843,0.184836204,-1.132619955,2.4788914,-1.113838523,1.359821221,1.716160639,0
1451,company_1451,0.291443477,-0.331790688,-0.280616286,-0.232432129,-1.132619955,-0.440941557,-0.376156404,-1.09823714,2.846383684,1
1452,company_1452,0.33714111,1.384920795,-0.258488554,-0.148978463,1.371150897,0.058590804,0.487471442,2.871968974,-0.198680058,0
1453,company_1453,0.611326906,0.020355257,-0.274645311,-0.649700463,0.178879063,-0.396735153,-0.115268826,-0.837484388,-0.105273194,0
1454,company_1454,0.382838742,1.428939038,-0.275581935,2.02081687,2.205741182,-1.705023667,0.856312502,-0.443627723,-0.712417805,0
1455,company_1455,-0.576811546,-0.243754202,-0.27300622,0.143109371,-0.774938405,-0.612241371,0.145618753,-0.346527326,0.408464553,0
1456,company_1456,0.01725768,-0.595900147,-0.267152322,0.685558204,1.013469347,-0.36026487,0.829324132,0.053875434,-0.245383489,1
1457,company_1457,-1.033787874,-1.080100822,-0.288577587,0.852465537,-0.655711222,0.037592762,1.216157438,0.670299302,-0.759121237,0
1458,company_1458,0.565629273,1.957157956,-0.291153301,-0.232432129,2.444195548,-0.245328221,-0.263704862,1.117615736,-0.8525281,0
1459,company_1459,-0.80529971,-0.507863661,-0.251112644,2.02081687,-0.178802488,2.4788914,-0.016311468,-0.461083974,-0.338790352,0
1460,company_1460,-1.033787874,1.120811336,-0.256615307,0.26828987,0.77501498,-0.502830522,0.541448183,-0.022495665,-0.011866331,0
1461,company_1461,-0.119835218,0.460537688,-0.27698687,-0.941788296,0.178879063,0.926141474,-1.019379228,-0.217787474,0.081540532,0
1462,company_1462,-1.216578405,-0.199735959,-0.285767716,-0.691427296,0.298106246,0.50618064,0.114132321,0.641932894,-0.759121237,0
1463,company_1463,-0.348323382,0.372501202,-0.263522906,1.937363203,-0.417256855,0.095061087,0.635907478,-0.03122379,0.268354259,0
1464,company_1464,0.382838742,-0.904027849,-0.28494817,-1.233876129,-0.178802488,-0.169072175,-0.277199047,1.32709075,-0.478900647,0
1465,company_1465,0.748419805,0.460537688,-0.277689338,-1.275602962,-0.774938405,-0.873059152,-1.194803634,-0.521089837,0.408464553,0
1466,company_1466,1.66237246,0.592592418,-0.275933168,-0.691427296,-0.298029671,0.679690774,-0.083782394,0.009143791,-0.058569763,0
1467,company_1467,-0.80529971,-0.067681229,-0.28155291,0.184836204,-1.132619955,1.294159784,0.325541221,-0.422898424,0.174947395,0
1468,company_1468,0.474234008,0.988756606,-0.281201676,-1.275602962,-0.417256855,-0.279588184,-1.383722225,-0.273429274,-0.058569763,1
1469,company_1469,-0.074137585,-1.168137308,-0.248185695,0.977646037,0.77501498,-0.961471959,0.204093555,-0.223242552,-0.759121237,0
1470,company_1470,-0.348323382,-0.067681229,-0.280147975,-0.315885796,0.298106246,1.509666002,0.545946244,-0.378166781,-0.198680058,0
1471,company_1471,1.068303234,0.724647147,3.74803584,-0.774880962,-0.774938405,0.148108771,-0.547082749,-0.561457418,-0.759121237,0
1472,company_1472,-0.48541628,-1.300192038,-0.288109275,1.186280203,-1.132619955,-0.898477834,1.198165191,1.851869299,-0.805824669,0
1473,company_1473,-0.394021015,0.108391743,-0.291153301,1.311460703,-0.774938405,2.35179799,-0.569573057,0.639750862,-0.8525281,0
1474,company_1474,0.245745844,-0.419827175,-0.278508883,0.435197204,-0.774938405,-0.532669844,1.243145808,-0.618190234,-0.338790352,0
1475,company_1475,0.33714111,0.636610661,3.74803584,-0.900061462,0.298106246,-0.636554892,-1.39721641,0.837224703,-0.805824669,0
1476,company_1476,-1.719252365,-0.904027849,-0.28892882,-0.524519963,-1.132619955,-0.425469315,1.099207834,-0.983680492,-0.385493784,1
1477,company_1477,-0.211230484,1.693048497,-0.26387414,-0.941788296,-0.298029671,0.074063045,-1.3162513,-0.314887871,0.59527828,0
1478,company_1478,-0.48541628,0.856701877,-0.244322123,-0.858334629,0.655787797,-0.617767171,0.85181444,-0.317069902,-0.432197216,0
1479,company_1479,-1.125183139,-0.815991363,-0.291153301,0.143109371,0.298106246,-0.833273388,1.836889953,0.02441801,-0.8525281,0
1480,company_1480,-0.074137585,-0.023662986,-0.28892882,-0.607973629,-0.059575304,0.790206783,-1.167815264,1.125252846,-0.8525281,0
1481,company_1481,-1.719252365,-0.948046092,3.74803584,0.602104537,-1.132619955,1.885420432,0.145618753,0.799039154,-0.8525281,0
1482,company_1482,0.565629273,-0.463845418,-0.279913819,0.602104537,0.059651879,-0.132601892,1.054227217,0.360450844,-0.105273194,0
1483,company_1483,-0.439718648,-0.375808931,-0.286470184,0.101382537,-0.298029671,1.748380581,0.357027653,2.880260693,-0.805824669,0
1484,company_1484,-0.165532851,-1.432246767,-0.279445507,0.64383137,-1.132619955,2.4788914,-0.484109885,-0.782933604,2.846383684,1
1485,company_1485,-0.48541628,0.460537688,-0.220086988,-0.065524796,0.059651879,-1.115089211,0.721370651,-0.889853142,-0.478900647,0
1486,company_1486,-1.6278571,-1.432246767,-0.275113623,2.14599737,-1.132619955,-1.705023667,-1.262274559,-0.683651176,2.846383684,1
1487,company_1487,-0.896694975,-0.904027849,-0.280733364,1.728729037,-0.894165588,-0.386788712,1.856681424,-1.09823714,-0.245383489,0
1488,company_1488,0.33714111,2.617431603,-0.221726079,0.810738704,-0.894165588,-0.400050633,0.298552851,-0.757840243,1.202422891,0
1489,company_1489,-0.302625749,0.504555932,-0.280499208,-0.691427296,-1.132619955,-0.465255079,-1.433200904,-0.452355848,2.846383684,1
1490,company_1490,1.022605601,0.548574175,-0.272654986,0.852465537,1.013469347,0.717266217,1.03623497,2.422470507,-0.8525281,0
1491,company_1491,-1.719252365,-1.432246767,-0.279094273,-0.649700463,-0.536484038,0.122690089,0.262568357,0.237166071,-0.151976626,0
1492,company_1492,-0.119835218,-1.080100822,-0.264342452,0.685558204,-0.536484038,-0.766963783,0.577432676,-0.822210169,-0.338790352,0
1493,company_1493,-0.165532851,-0.419827175,-0.282489533,-1.275602962,-1.132619955,-0.415522875,-0.214226183,-0.548365229,0.081540532,0
1494,company_1494,-1.216578405,-0.067681229,-0.281435832,-0.941788296,0.41733343,0.355878868,-1.392718349,0.987784869,-0.525604079,0
1495,company_1495,-0.028439953,-0.77197312,-0.280030897,-0.816607796,-0.655711222,-0.297270745,-0.749495526,-0.349800373,-0.105273194,0
1496,company_1496,-0.074137585,0.0643735,-0.291153301,1.061099704,2.444195548,0.033172122,-0.421137021,1.458012633,-0.8525281,1
1497,company_1497,0.245745844,-0.111699473,-0.281787066,-0.482793129,0.41733343,-0.326004907,-0.011813406,-0.515634759,-0.665714374,0
1498,company_1498,-0.80529971,-0.419827175,-0.270313427,1.311460703,-0.536484038,0.076273365,0.042163334,1.298724342,-0.619010942,0
1499,company_1499,0.154350579,-0.287772445,3.74803584,0.935919204,-0.417256855,-0.23869726,-1.352235793,0.124791454,-0.8525281,0
1500,company_1500,-0.256928116,-1.080100822,-0.278625961,-1.025241962,-0.655711222,-0.445362197,0.554942368,0.207708647,-0.572307511,0
1501,company_1501,-0.302625749,-0.815991363,-0.284245703,-0.023797963,0.894242163,2.373901192,-1.509667953,0.038601214,-0.432197216,0
1502,company_1502,0.200048211,-0.419827175,-0.277221026,0.852465537,0.178879063,-0.077343887,-0.029805653,-0.371620687,-0.105273194,0
1503,company_1503,0.657024539,0.504555932,-0.274176999,-0.357612629,-0.059575304,-0.039768444,0.334537345,-0.466539052,-0.292086921,0
1504,company_1504,-0.028439953,-0.023662986,-0.291153301,-1.066968796,2.444195548,-0.595663969,-1.118336585,2.137715411,-0.8525281,0
1505,company_1505,0.108652946,0.0643735,0.346687349,-0.274158963,0.178879063,1.884315272,-0.322179664,0.5033739,-0.572307511,0
1506,company_1506,-1.262276037,-1.432246767,-0.28038213,-0.482793129,-0.774938405,-0.905108794,-0.41663896,-0.680378128,-0.245383489,0
1507,company_1507,0.931210336,0.152409986,-0.278860117,-0.983515129,0.894242163,-0.499515041,1.544515942,-0.972770335,-0.198680058,0
1508,company_1508,-1.125183139,-0.331790688,-0.282021222,-0.232432129,-1.013392772,-0.645396173,-1.208297819,-0.554911324,0.59527828,0
1509,company_1509,0.062955313,0.636610661,-0.272186674,0.101382537,-1.132619955,0.393454311,0.532452059,-0.225424584,2.846383684,1
1510,company_1510,-0.211230484,-0.463845418,-0.265161997,-0.441066296,-0.894165588,-1.529524245,-0.641542045,-0.799298839,-0.338790352,0
1511,company_1511,-0.394021015,-1.432246767,-0.284714014,0.310016704,2.086513998,-1.088565369,-0.124264949,-0.334526153,-0.8525281,0
